CLI	1020500
CLI	1132200
CLI	904100
CLI	838600
CLI	888300
CLI	1365700
CLI	1409800
CLI	964900
CLI	2179700
CLI	860100
CLI	1216700
CLI	833700
CLI	1428700
CLI	938800
CLI	768000
CLI	1174100
CLI	814500
CLI	556400
CLI	653300
CLI	799400
CLI	716400
CLI	617100
CLI	1040400
CLI	898300
CLI	781600
CLI	1114000
CLI	1397200
CLI	2035400
CLI	1050200
CLI	890100
CLI	516900
CLI	556500
CLI	565000
CLI	230200
CLI	520200
CLI	564600
CLI	428400
CLI	1152600
CLI	1082600
CLI	1007900
CLI	813200
CLI	987700
CLI	836500
CLI	1296300
CLI	863900
CLI	890000
CLI	961800
CLI	1412400
CLI	1170600
